http://vimeo.com/97530815	http://i.vimeocdn.com/video/477941745_295x166.jpg	Porting Quake III to F#: A Journey to Functional Programming	true
http://vimeo.com/97516216	http://i.vimeocdn.com/video/477922527_295x166.jpg	1) Write cross-platform apps with F# & Xamarin. 2) ??? 3) Profit!	true
http://vimeo.com/97507575	http://i.vimeocdn.com/video/477911574_295x166.jpg	Domain modelling with the F# type system	true
http://vimeo.com/97315970	http://i.vimeocdn.com/video/477647655_295x166.jpg	Domain Specific Languages, the functional way	true
http://vimeo.com/96658740	http://i.vimeocdn.com/video/476776457_295x166.jpg	Building a Better SQL Type Provider with Ross McKinlay	true
http://vimeo.com/94300454	http://i.vimeocdn.com/video/474221064_295x166.jpg	Cross-platform mobile with F# & Xamarin with Rachel Reese	true
https://www.youtube.com/watch?v=sjGVEkzylUY	https://i1.ytimg.com/vi/sjGVEkzylUY/mqdefault.jpg	F#, Canopy and 2048	true
https://skillsmatter.com/skillscasts/5138-creating-type-providers-hands-on-with-michael-newton	https://skillsmatter.com/assets/logo_proper-b6f0b7c4b2a97a5db191ae7cb0c75dd7.png	Creating Type Providers: Hands On with Michael Newton	true
https://www.youtube.com/watch?v=-w7o9PHsnP8	https://i1.ytimg.com/vi/-w7o9PHsnP8/mqdefault.jpg	Create maps with F#, Deedle and R	true
https://skillsmatter.com/skillscasts/5161-the-flying-fox-deep-machine-learning-with-f	https://skillsmatter.com/assets/logo_proper-b6f0b7c4b2a97a5db191ae7cb0c75dd7.png	The Flying Fox: Deep Machine Learning with F#	true
https://www.youtube.com/watch?v=dtNfpeQWHDg	https://i1.ytimg.com/vi/dtNfpeQWHDg/mqdefault.jpg	GeekFest #3 - Talking F# (Part 1)	true
https://www.youtube.com/watch?v=H0pS5UnVa2E	https://i1.ytimg.com/vi/H0pS5UnVa2E/mqdefault.jpg	F# for the C# developer with Mathias Brandewinder	true
https://www.youtube.com/watch?v=3ARiuiu3EHI	https://i1.ytimg.com/vi/3ARiuiu3EHI/mqdefault.jpg	Lambda Days - Anthony Brown - An intro to F#	true
